"","KOPLS","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.533834586466165,0.729323308270677,0.888888888888889,0.533333333333333,0.625,0.578947368421053,0.562091503267974,0.454545454545455,0.738562091503268,0.903030303030303,0.491666666666667,0.729323308270677,0.569444444444444,0.50625,0.56390977443609,0.797385620915033,0.633986928104575,0.638888888888889,0.514285714285714,0.475,0.590277777777778,0.640522875816994,0.642857142857143,0.816568047337278,0.503267973856209,0.43609022556391,0.593984962406015,0.640522875816993,0.80952380952381,0.516339869281046,0.690909090909091,0.464052287581699,0.46875,0.308270676691729,0.628571428571429,0.586466165413534,0.59047619047619,0.6,0.691729323308271,0.699248120300752,0.575,0.342857142857143,0.518796992481203,0.406015037593985,0.493055555555556,0.58125,0.5625,0.5375,0.676190476190476,0.640522875816993
"2",0.363636363636364,0.522875816993464,0.601503759398496,0.43125,0.641666666666667,0.739130434782609,0.645833333333333,0.675,0.56390977443609,0.590277777777778,0.673611111111111,0.520833333333333,0.727272727272727,0.616541353383459,0.575757575757576,0.444444444444444,0.50625,0.684848484848485,0.323809523809524,0.941176470588235,0.704545454545455,0.42483660130719,0.784090909090909,0.481203007518797,0.5625,0.648484848484848,0.840277777777778,0.601307189542484,0.627450980392157,0.578947368421053,0.761363636363636,0.548611111111111,0.777777777777778,0.678787878787879,0.613636363636364,0.609022556390977,0.601307189542484,0.477124183006536,0.770833333333333,0.465277777777778,0.75,0.533834586466165,0.708333333333333,0.633333333333333,0.43609022556391,0.548872180451128,0.902777777777778,0.526315789473684,0.64375,0.58125
"3",0.534722222222222,0.56969696969697,0.721804511278195,0.541353383458647,0.586466165413534,0.555555555555556,0.557575757575758,0.475,0.558333333333333,0.601503759398496,0.486111111111111,0.457516339869281,0.673202614379085,0.7375,0.428571428571429,0.761363636363636,0.780952380952381,0.61437908496732,0.557575757575758,0.525,0.577380952380952,0.638888888888889,0.784722222222222,0.534722222222222,0.525,0.68421052631579,0.479166666666667,0.766666666666667,0.744047619047619,0.679738562091503,0.529411764705882,0.458333333333333,0.505952380952381,0.886363636363636,0.54375,0.479166666666667,0.56875,0.486111111111111,0.616541353383459,0.648809523809524,0.424836601307189,0.729323308270677,0.715277777777778,0.375,0.625,0.556818181818182,0.672727272727273,0.625,0.508333333333333,0.166666666666667
"4",0.581699346405229,0.752380952380952,0.642424242424242,0.478260869565217,0.675,0.654761904761905,0.484848484848485,0.59375,0.666666666666667,0.3125,0.706766917293233,0.666666666666667,0.941666666666667,0.503759398496241,0.733333333333333,0.642857142857143,0.685714285714286,0.625,0.65,0.548872180451128,0.722222222222222,0.608333333333333,0.684848484848485,0.506944444444444,0.733333333333333,0.808333333333333,0.785714285714286,0.525,0.661654135338346,0.6125,0.581699346405229,0.775,0.636363636363636,0.827067669172932,0.521212121212121,0.745562130177515,0.650887573964497,0.416666666666667,0.666666666666667,0.609022556390977,0.555555555555556,0.625,0.658333333333333,0.588235294117647,0.533333333333333,0.516339869281046,0.441666666666667,0.529411764705882,0.675,0.576388888888889
"5",0.666666666666667,0.666666666666667,0.3,0.666666666666667,0.539393939393939,0.699248120300752,0.578947368421053,0.601503759398496,0.509803921568627,0.541666666666667,0.557575757575758,0.645833333333333,0.308333333333333,0.733333333333333,0.4375,0.646616541353384,0.684848484848485,0.451388888888889,0.555555555555556,0.513888888888889,0.541666666666667,0.631944444444444,0.419047619047619,0.75,0.379084967320261,0.69281045751634,0.612121212121212,0.65625,0.619047619047619,0.666666666666667,0.699248120300752,0.695238095238095,0.784090909090909,0.448484848484848,0.6875,0.552380952380952,0.579710144927536,0.715909090909091,0.764705882352941,0.666666666666667,0.725490196078431,0.594771241830065,0.545454545454546,0.648809523809524,0.76875,0.775,0.654135338345865,0.666666666666667,0.529411764705882,0.660606060606061
