"","ccnox0","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.669856459330144,0.745535714285714,0.992,0.717703349282297,0.687782805429864,0.695,0.925925925925926,0.881987577639751,0.665,0.856459330143541,0.666666666666667,0.635,0.77511961722488,0.793650793650794,0.439814814814815,0.64021164021164,0.613756613756614,0.685185185185185,0.708994708994709,0.744318181818182,0.87037037037037,0.665158371040724,0.916666666666667,0.75776397515528,0.655,0.660287081339713,0.795031055900621,0.913875598086124,0.624338624338624,0.846590909090909,0.45933014354067,0.714285714285714,0.939814814814815,0.801136363636364,0.8,0.6,0.687830687830688,0.45933014354067,0.735449735449735,0.601809954751131,0.83,0.731481481481482,0.73015873015873,0.579545454545454,0.833333333333333,0.683035714285714,0.615,0.881944444444444,0.608,0.732057416267943
"2",0.755656108597285,0.987577639751553,0.71,0.616,0.687830687830688,0.582010582010582,0.744318181818182,0.575,0.87037037037037,0.777777777777778,0.65158371040724,0.75,0.789772727272727,0.755,0.683229813664596,0.880382775119617,0.76555023923445,0.885167464114832,0.773148148148148,0.622009569377991,0.75,0.839285714285714,0.75,0.587962962962963,0.638888888888889,0.659090909090909,0.783068783068783,0.602484472049689,1,0.703703703703704,0.755,0.945,0.678733031674208,0.891402714932127,0.795,0.994318181818182,0.583333333333333,0.454545454545454,0.701388888888889,0.682539682539683,0.653409090909091,0.705,0.7,0.77511961722488,0.659722222222222,0.5,0.91005291005291,0.559808612440191,0.737556561085973,0.715909090909091
"3",0.832,0.454545454545455,0.64021164021164,0.736842105263158,0.900621118012422,0.520833333333333,0.746666666666667,0.746411483253589,0.75,0.524444444444444,0.80952380952381,0.803827751196172,0.69377990430622,0.652777777777778,0.443181818181818,0.75,0.746031746031746,0.699074074074074,0.596273291925466,0.825396825396825,0.775,0.602272727272727,0.655502392344498,0.546296296296296,0.765,0.895,0.61,0.363636363636364,0.635,0.772321428571429,0.656,0.772727272727273,0.565217391304348,0.645833333333333,0.673611111111111,0.721590909090909,0.634259259259259,0.990384615384615,0.698412698412698,0.794642857142857,0.732919254658385,0.687782805429864,0.745341614906832,0.845,0.832579185520362,0.794258373205742,0.641148325358852,0.73,0.683229813664596,0.59
"4",0.767045454545455,0.714285714285714,0.665178571428572,0.987577639751553,0.82,0.650793650793651,0.527777777777778,0.705,0.793650793650794,0.583333333333333,0.497354497354497,0.77,0.568181818181818,0.725,0.577639751552795,0.732919254658385,0.767045454545455,0.645833333333333,0.737556561085973,0.767195767195767,0.59,0.82010582010582,0.720496894409938,0.881987577639751,0.91,0.732919254658385,0.976,0.615740740740741,0.851674641148325,0.681818181818182,0.733031674208145,0.773755656108597,0.75776397515528,0.772727272727273,0.74,0.604444444444444,0.608,0.888888888888889,0.685185185185185,0.976,0.732057416267943,0.62111801242236,0.875598086124402,0.81,0.697777777777778,0.968,0.805,0.835,0.857142857142857,0.794258373205742
"5",0.673684210526316,0.772222222222222,0.522222222222222,0.653846153846154,0.625,0.586538461538461,0.627777777777778,0.711111111111111,0.14,0.746376811594203,0.857142857142857,0.68452380952381,0.783333333333333,0.688405797101449,0.841346153846154,0.684210526315789,0.726315789473684,0.623188405797101,0.847826086956522,0.726315789473684,0.733766233766234,0.717948717948718,0.616161616161616,0.494444444444445,0.7,0.762626262626263,0.701923076923077,0.565217391304348,0.742105263157895,0.571428571428572,0.702380952380952,0.411111111111111,0.619047619047619,0.617647058823529,0.646464646464646,0.737373737373738,0.977777777777778,0.598039215686275,0.792929292929293,0.717391304347826,0.686868686868687,0.866666666666667,0.510526315789474,0.535714285714286,0.844155844155844,0.655555555555556,0.649350649350649,0.678947368421053,0.761904761904762,0.785714285714286
