"","nox0","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.533834586466165,0.490196078431373,0.472222222222222,0.352380952380952,0.575,0.660714285714286,0.375,0.631944444444444,0.3625,0.525,0.556213017751479,0.368055555555556,0.54375,0.556390977443609,0.534722222222222,0.6,0.552380952380952,0.631578947368421,0.263157894736842,0.381944444444444,0.372549019607843,0.538461538461539,0.496732026143791,0.59047619047619,0.511278195488722,0.303030303030303,0.38125,0.5625,0.58125,0.463768115942029,0.518796992481203,0.525,0.59375,0.672727272727273,0.569444444444444,0.525,0.59047619047619,0.478787878787879,0.481203007518797,0.601503759398496,0.125,0.457516339869281,0.481203007518797,0.483660130718954,0.444444444444445,0.552380952380952,0.571428571428571,0.613095238095238,0.406015037593985,0.465277777777778
"2",0.419047619047619,0.645833333333333,0.529411764705882,0.304761904761905,0.545454545454545,0.375,0.338345864661654,0.533834586466165,0.616541353383459,0.518796992481203,0.3,0.590277777777778,0.509803921568628,0.533333333333333,0.631944444444444,0.470238095238095,0.464052287581699,0.395833333333333,0.576388888888889,0.258333333333333,0.520833333333333,0.601503759398496,0.488095238095238,0.533333333333333,0.428571428571429,0.504761904761905,0.451127819548872,0.56390977443609,0.646616541353384,0.515151515151515,0.4625,0.583333333333333,0.363636363636364,0.457142857142857,0.591666666666667,0.49375,0.60625,0.520833333333333,0.62406015037594,0.300653594771242,0.525,0.607843137254902,0.51875,0.525,0.277777777777778,0.6875,0.409722222222222,0.466165413533835,0.433333333333333,0.5375
"3",0.444444444444444,0.327272727272727,0.35625,0.518796992481203,0.352941176470588,0.638888888888889,0.569444444444444,0.548872180451128,0.516666666666667,0.465909090909091,0.473684210526316,0.522875816993464,0.495238095238095,0.590277777777778,0.359477124183007,0.418300653594771,0.638888888888889,0.5875,0.608695652173913,0.285714285714286,0.464052287581699,0.323809523809524,0.390977443609023,0.61437908496732,0.472727272727273,0.466165413533835,0.580952380952381,0.34640522875817,0.581699346405229,0.48125,0.661654135338346,0.483333333333333,0.496240601503759,0.42483660130719,0.503267973856209,0.571428571428571,0.575,0.59047619047619,0.532544378698225,0.55,0.450980392156863,0.56875,0.534722222222222,0.416666666666667,0.601503759398496,0.388888888888889,0.511363636363636,0.493055555555556,0.604166666666667,0.413533834586466
"4",0.444444444444444,0.386363636363636,0.657142857142857,0.606060606060606,0.62406015037594,0.419047619047619,0.284848484848485,0.340277777777778,0.618055555555556,0.53125,0.828571428571429,0.5,0.586466165413534,0.441666666666667,0.699248120300752,0.37593984962406,0.568627450980392,0.583333333333333,0.515151515151515,0.6375,0.811594202898551,0.62406015037594,0.639097744360902,0.431952662721894,0.458333333333333,0.58125,0.65,0.61875,0.304761904761905,0.61875,0.4375,0.49375,0.40625,0.333333333333333,0.616541353383459,0.496732026143791,0.611111111111111,0.398496240601504,0.466666666666667,0.675,0.3875,0.402777777777778,0.594771241830065,0.508333333333333,0.529411764705882,0.548611111111111,0.58125,0.43609022556391,0.476190476190476,0.575
"5",0.575,0.666666666666667,0.659722222222222,0.619047619047619,0.503759398496241,0.581699346405229,0.458333333333333,0.54375,0.647058823529412,0.705882352941177,0.627450980392157,0.333333333333333,0.509803921568627,0.562130177514793,0.451388888888889,0.375,0.261437908496732,0.518796992481203,0.648484848484849,0.521212121212121,0.666666666666667,0.458333333333333,0.514285714285714,0.590277777777778,0.61437908496732,0.669172932330827,0.4375,0.558333333333333,0.450980392156863,0.391666666666667,0.316666666666667,0.54375,0.522875816993464,0.640522875816994,0.425,0.666666666666667,0.496240601503759,0.712418300653595,0.409722222222222,0.534722222222222,0.552380952380952,0.534090909090909,0.441666666666667,0.633986928104575,0.661654135338346,0.470588235294118,0.65,0.566666666666667,0.593984962406015,0.6
