"","ccKOPLS","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.594771241830065,0.446428571428571,0.391666666666667,0.555555555555556,0.398496240601504,0.194444444444444,0.666666666666667,0.6125,0.431372549019608,0.210526315789474,0.676691729323308,0.552380952380952,0.405228758169935,0.63768115942029,0.409722222222222,0.466165413533835,0.535947712418301,0.381944444444444,0.660130718954248,0.526315789473684,0.333333333333333,0.443609022556391,0.555555555555556,0.413533834586466,0.549019607843137,0.293233082706767,0.255639097744361,0.5,0.458333333333333,0.276190476190476,0.481203007518797,0.686274509803922,0.31547619047619,0.475,0.319444444444444,0.666666666666667,0.325443786982249,0.43609022556391,0.254901960784314,0.416666666666667,0.638888888888889,0.496240601503759,0.69375,0.5125,0.523809523809524,0.588235294117647,0.416666666666667,0.541666666666667,0.551515151515152,0.4
"2",0.55,0.3625,0.412121212121212,0.56390977443609,0.444444444444444,0.533834586466165,0.421052631578947,0.669172932330827,0.428571428571429,0.597222222222222,0.316666666666667,0.381944444444444,0.518796992481203,0.568627450980392,0.457142857142857,0.562091503267974,0.752380952380952,0.284090909090909,0.575757575757576,0.569444444444444,0.3875,0.369047619047619,0.518796992481203,0.593984962406015,0.15625,0.563636363636364,0.56390977443609,0.551515151515152,0.6625,0.368055555555555,0.5125,0.583333333333333,0.398692810457516,0.416666666666667,0.548611111111111,0.470238095238095,0.43030303030303,0.523809523809524,0.485714285714286,0.428571428571429,0.4375,0.406060606060606,0.472222222222222,0.392156862745098,0.55625,0.620915032679739,0.583333333333333,0.71875,0.341666666666667,0.579545454545455
"3",0.479166666666667,0.496732026143791,0.368055555555556,0.708333333333333,0.4375,0.819548872180451,0.409722222222222,0.478787878787879,0.434782608695652,0.631944444444444,0.542483660130719,0.345864661654135,0.43125,0.395833333333333,0.5625,0.436363636363636,0.535714285714286,0.516339869281046,0.458333333333333,0.483333333333333,0.444444444444444,0.795454545454545,0.575757575757576,0.472222222222222,0.611111111111111,0.56390977443609,0.595238095238095,0.62406015037594,0.333333333333333,0.601307189542484,0.556390977443609,0.330827067669173,0.5625,0.527777777777778,0.465277777777778,0.491666666666667,0.352272727272727,0.666666666666667,0.56390977443609,0.70625,0.4625,0.277777777777778,0.838095238095238,0.504761904761905,0.464052287581699,0.565217391304348,0.483660130718954,0.35,0.5,0.65
"4",0.483660130718954,0.5625,0.631578947368421,0.479166666666667,0.493055555555556,0.398692810457516,0.541353383458647,0.333333333333333,0.418300653594771,0.333333333333333,0.631944444444444,0.61437908496732,0.5625,0.633986928104575,0.464052287581699,0.283333333333333,0.293233082706767,0.640522875816994,0.243055555555556,0.527272727272727,0.475,0.398692810457516,0.511278195488722,0.631578947368421,0.391666666666667,0.444444444444444,0.661654135338346,0.466666666666667,0.648484848484849,0.483660130718954,0.514285714285714,0.51875,0.419047619047619,0.433333333333333,0.601307189542484,0.476190476190476,0.496240601503759,0.395833333333333,0.3625,0.6,0.658333333333333,0.361111111111111,0.386904761904762,0.402777777777778,0.581818181818182,0.472727272727273,0.571428571428571,0.433333333333333,0.433333333333333,0.575
"5",0.625,0.729323308270677,0.618055555555556,0.372549019607843,0.715277777777778,0.437908496732026,0.30625,0.398692810457516,0.691729323308271,0.442424242424242,0.2375,0.4,0.477272727272727,0.412121212121212,0.4,0.616541353383459,0.586466165413534,0.5125,0.608333333333333,0.513888888888889,0.54375,0.3125,0.758333333333333,0.612121212121212,0.646616541353383,0.586466165413534,0.330827067669173,0.277777777777778,0.465277777777778,0.42483660130719,0.581818181818182,0.638888888888889,0.715909090909091,0.636904761904762,0.466165413533835,0.513888888888889,0.314285714285714,0.774436090225564,0.444444444444444,0.483660130718954,0.402777777777778,0.625,0.59047619047619,0.465277777777778,0.695238095238095,0.666666666666667,0.69047619047619,0.716666666666667,0.56969696969697,0.35
